21:00:59 INFO    kirki-ecom-tests: STEP | browser session started — window will stay open until all tests finish
21:01:00 DEBUG   kirki-ecom-tests: created product id=134 'Admin Test T-Shirt'
21:01:00 INFO    kirki-ecom-tests: STEP | created admin product id=134
21:01:00 INFO    kirki-ecom-tests: STEP | deleted product id=134
21:01:01 INFO    kirki-ecom-tests: STEP | fetched products response via REST: <class 'dict'>
21:01:01 INFO    kirki-ecom-tests: STEP | fetched sales analytics report: <Response [404]>
21:01:02 INFO    kirki-ecom-tests: STEP | fetched top sellers report: <Response [404]>
21:01:03 INFO    kirki-ecom-tests: STEP | fetched customer analytics: <Response [404]>
21:01:03 INFO    kirki-ecom-tests: STEP | fetched general store settings via REST
21:01:04 INFO    kirki-ecom-tests: STEP | fetched shipping profiles: <Response [200]>
21:01:05 INFO    kirki-ecom-tests: STEP | fetched shipping boxes: <Response [200]>
21:01:05 INFO    kirki-ecom-tests: STEP | fetched attributes list: status=200
21:01:07 INFO    kirki-ecom-tests: STEP | fetched brands list: status=200
21:01:11 INFO    kirki-ecom-tests: STEP | fetched categories list: status=200
21:01:15 INFO    kirki-ecom-tests: STEP | fetched collections list: status=200
21:01:15 INFO    kirki-ecom-tests: STEP | created collection id=1 title=KECOM_TEST_Coll_c25d19d718
21:01:15 INFO    kirki-ecom-tests: STEP | retrieved collection id=1
21:01:16 INFO    kirki-ecom-tests: STEP | cleaned up collection id=1
21:01:16 INFO    kirki-ecom-tests: STEP | updated collection id=2 new_title=KECOM_TEST_CollNew_e2265f6aed
21:01:17 INFO    kirki-ecom-tests: STEP | deleted collection id=3
21:01:18 INFO    kirki-ecom-tests: STEP | bulk deleted collections ids=[4, 5]
21:01:19 INFO    kirki-ecom-tests: STEP | fetched customers list: status=200
21:01:21 INFO    kirki-ecom-tests: STEP | searched customers with prefix: status=200
21:01:22 INFO    kirki-ecom-tests: STEP | fetched countries list: status=200
21:01:23 INFO    kirki-ecom-tests: STEP | fetched country US details: status=200
21:01:23 INFO    kirki-ecom-tests: STEP | fetched store pages list: status=200
21:01:24 INFO    kirki-ecom-tests: STEP | fetched product schemas: status=200
21:01:25 INFO    kirki-ecom-tests: STEP | fetched /variants: status=200
21:01:25 INFO    kirki-ecom-tests: STEP | fetched /product-variants: status=200
21:01:26 INFO    kirki-ecom-tests: STEP | generated new coupon code: status=200
21:01:26 INFO    kirki-ecom-tests: STEP | validated coupon code: status=200
21:01:27 INFO    kirki-ecom-tests: STEP | fetched offline payment methods: status=200
21:01:28 INFO    kirki-ecom-tests: STEP | created offline payment gateway id=060ac600-8b39-4a5b-a584-ba85cfe22e08 name=KECOM_TEST_CheckPayment_8169542bfa
21:01:28 INFO    kirki-ecom-tests: STEP | updated offline payment gateway id=060ac600-8b39-4a5b-a584-ba85cfe22e08
21:01:28 INFO    kirki-ecom-tests: STEP | deleted offline payment gateway id=060ac600-8b39-4a5b-a584-ba85cfe22e08
21:01:28 INFO    kirki-ecom-tests: STEP | fetched online payment gateways: status=200
21:01:29 INFO    kirki-ecom-tests: STEP | fetched installable online payment providers: status=200
21:01:30 INFO    kirki-ecom-tests: STEP | fetched currency exchange providers: status=200
21:01:30 DEBUG   kirki-ecom-tests: created product id=135 'KECOM_TEST_DupOrig_29aa8dd9c3'
21:01:30 INFO    kirki-ecom-tests: STEP | duplicated product id=135: status=201
21:01:31 INFO    kirki-ecom-tests: STEP | cleaned up duplicated product id=136
21:01:31 DEBUG   kirki-ecom-tests: created product id=137 'KECOM_TEST_BProd1_622c2d76b9'
21:01:31 DEBUG   kirki-ecom-tests: created product id=138 'KECOM_TEST_BProd2_333383f424'
21:01:31 INFO    kirki-ecom-tests: STEP | bulk deleted products ids=[137, 138]: status=404
21:01:31 INFO    kirki-ecom-tests: STEP | bulk delete products checked: assert 404 in (200, 204)
 +  where 404 = <Response [404]>.status_code
21:01:32 INFO    kirki-ecom-tests: STEP | searched products with prefix: found=ok
21:01:32 INFO    kirki-ecom-tests: STEP | filtered published products: status=<class 'dict'>
21:01:33 INFO    kirki-ecom-tests: STEP | product duplication tested: POST /products -> 422 (expected 201): {"message":"Validation failed!","errors":{"variants":["The variants field is required.","The field variants must be an array."]},"success":false}
21:01:34 INFO    kirki-ecom-tests: STEP | fetched product tags: <Response [200]>
21:01:34 INFO    kirki-ecom-tests: STEP | fetched collections: <Response [200]>
21:01:35 INFO    kirki-ecom-tests: STEP | fetched settings for key=general: status=200
21:01:36 INFO    kirki-ecom-tests: STEP | fetched settings for key=product: status=200
21:01:36 INFO    kirki-ecom-tests: STEP | fetched settings for key=shipping: status=200
21:01:37 INFO    kirki-ecom-tests: STEP | fetched settings for key=payment: status=200
21:01:38 INFO    kirki-ecom-tests: STEP | fetched settings for key=tax: status=200
21:01:38 INFO    kirki-ecom-tests: STEP | fetched settings for key=checkout: status=200
21:01:39 INFO    kirki-ecom-tests: STEP | fetched settings for key=currency: status=200
21:01:40 INFO    kirki-ecom-tests: STEP | fetched settings for key=email: status=200
21:01:40 INFO    kirki-ecom-tests: STEP | fetched settings for key=advance: status=200
21:01:41 INFO    kirki-ecom-tests: STEP | updated general settings block: status=422
21:01:41 INFO    kirki-ecom-tests: STEP | update general settings checked: assert 422 == 200
 +  where 422 = <Response [422]>.status_code
21:01:42 INFO    kirki-ecom-tests: STEP | fetched shipping profiles: status=200
21:01:42 INFO    kirki-ecom-tests: STEP | created shipping profile id=1 name=KECOM_TEST_ShipProf_13f2f06943
21:01:42 INFO    kirki-ecom-tests: STEP | deleted shipping profile id=1
21:01:43 INFO    kirki-ecom-tests: STEP | fetched shipping boxes: status=200
21:01:44 INFO    kirki-ecom-tests: STEP | stock update operation checked: POST /products -> 422 (expected 201): {"message":"Validation failed!","errors":{"variants":["The variants field is required.","The field variants must be an array."]},"success":false}
21:01:45 INFO    kirki-ecom-tests: STEP | fetched low stock alerts: <Response [404]>
21:01:46 INFO    kirki-ecom-tests: STEP | fetched tags list: status=200
21:01:49 INFO    kirki-ecom-tests: STEP | fetched tax profiles: status=200
21:01:50 INFO    kirki-ecom-tests: STEP | created tax profile id=1 name=KECOM_TEST_US_VAT_10d8912baf
21:01:50 INFO    kirki-ecom-tests: STEP | updated tax profile rate for id=1
21:01:50 INFO    kirki-ecom-tests: STEP | tax profile CRUD checked: assert 422 == 200
 +  where 422 = <Response [422]>.status_code
21:01:51 INFO    kirki-ecom-tests: STEP | bulk deleted tax profiles ids=[2, 3]
21:01:51 INFO    kirki-ecom-tests: STEP | fetched currencies: <Response [200]>
21:01:52 INFO    kirki-ecom-tests: STEP | fetched tax profiles: <Response [200]>
21:01:53 INFO    kirki-ecom-tests: STEP | coupon test executed: POST /coupons -> 422 (expected 201): {"message":"Validation failed!","errors":{"discount_type":["The discount_type field must be in the list of \"amount-off, free-shipping, buy-x-get-y\"."],"start_datetime":["The start_datetime field must match the format Y-m-d\\TH:i:sP."]},"success":false}
21:01:53 INFO    kirki-ecom-tests: STEP | coupon activate/deactivate checked: POST /coupons -> 422 (expected 201): {"message":"Validation failed!","errors":{"discount_amount":["The discount_amount field is required."],"start_datetime":["The start_datetime field must match the format Y-m-d\\TH:i:sP."]},"success":false}
21:01:54 INFO    kirki-ecom-tests: STEP | fixed coupon creation checked: POST /coupons -> 422 (expected 201): {"message":"Validation failed!","errors":{"discount_amount":["The discount_amount field is required."],"start_datetime":["The start_datetime field must match the format Y-m-d\\TH:i:sP."]},"success":false}
